,id,questionID,respondent,section,question,answer,value,explanation,variant,type,form
2088,2440,21202,100,feedback,How would you rate the overall experience of interacting with the AI assistant?,Poor,2.0,"I didn't feel like it was a proper conversation, more like a survey",cfq_avatar,avatar,cfq
2089,2445,21203,100,feedback,How would you rate your overall experience with this survey?,Neutral,3.0,"It was fine, not unpleasant but nothing special",cfq_avatar,avatar,cfq
2090,2450,21200,100,feedback,"During this survey, you interacted with a voice-based AI assistant. If you had to choose, would you prefer this format or a text-based assistant (where you communicate by typing) for a similar survey in the future?",I have no preference,1.0,Both are fine to me,cfq_avatar,avatar,cfq
2091,2451,21206,100,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_avatar,avatar,cfq
2092,2452,21205,100,feedback,Is there anything else you'd like to tell us regarding this study?,3,,,cfq_avatar,avatar,cfq
2093,1910,11101,93,demographics,What is your age?,25-34,,,bfi2s_avatar,avatar,bfi
2094,1911,11102,93,demographics,Which gender do you identify as?,Female,,,bfi2s_avatar,avatar,bfi
2095,1913,11103,93,demographics,How do you identify yourself in terms of race?,White,,,bfi2s_avatar,avatar,bfi
2096,1915,11104,93,demographics,What is the highest education level you have completed?,Graduate degree,,,bfi2s_avatar,avatar,bfi
2097,1918,11109,93,demographics,"What is your personal income per year, after tax?","£30,000 - £39,999",,,bfi2s_avatar,avatar,bfi
2098,1920,11105,93,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_avatar,avatar,bfi
2099,1922,11106,93,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,bfi2s_avatar,avatar,bfi
2100,1925,11107,93,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_avatar,avatar,bfi
2101,1926,11108,93,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_avatar,avatar,bfi
2102,1928,11110,93,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_avatar,avatar,bfi
2103,1947,11000,93,questionnaire,Tends to be quiet.,Agree a little,,,bfi2s_avatar,avatar,bfi
2104,1972,11001,93,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_avatar,avatar,bfi
2105,1974,11002,93,questionnaire,Tends to be disorganized.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2106,1975,11003,93,questionnaire,Worries a lot.,Agree a little,,,bfi2s_avatar,avatar,bfi
2107,1977,11004,93,questionnaire,"Is fascinated by art, music, or literature.",Agree a little,,,bfi2s_avatar,avatar,bfi
2108,2022,11005,93,questionnaire,"Is dominant, acts as a leader.",Disagree a little,,,bfi2s_avatar,avatar,bfi
2109,2024,11006,93,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2110,2035,11007,93,questionnaire,Has difficulty getting started on tasks.,Disagree a little,,,bfi2s_avatar,avatar,bfi
2111,2077,11008,93,questionnaire,"Tends to feel depressed, blue.",Disagree a little,,,bfi2s_avatar,avatar,bfi
2112,2115,11009,93,questionnaire,I prefer summer over winter.,Agree strongly,,,bfi2s_avatar,avatar,bfi
2113,2117,11010,93,questionnaire,Has little interest in abstract ideas.,Disagree a little,,,bfi2s_avatar,avatar,bfi
2114,2119,11011,93,questionnaire,Is full of energy.,Agree a little,,,bfi2s_avatar,avatar,bfi
2115,2173,11012,93,questionnaire,Assumes the best about people.,Agree a little,,,bfi2s_avatar,avatar,bfi
2116,2175,11013,93,questionnaire,"Is reliable, can always be counted on.",Agree a little,,,bfi2s_avatar,avatar,bfi
2117,2176,11014,93,questionnaire,"Is emotionally stable, not easily upset.",Disagree a little,,,bfi2s_avatar,avatar,bfi
2118,2207,11015,93,questionnaire,"Is original, comes up with new ideas.",Agree a little,,,bfi2s_avatar,avatar,bfi
2119,2210,11016,93,questionnaire,"Is outgoing, sociable.",Agree strongly,,,bfi2s_avatar,avatar,bfi
2120,2215,11017,93,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2121,2243,11018,93,questionnaire,Keeps things neat and tidy.,Agree strongly,,,bfi2s_avatar,avatar,bfi
2122,2265,11019,93,questionnaire,"Is relaxed, handles stress well.",Agree a little,,,bfi2s_avatar,avatar,bfi
2123,2266,11020,93,questionnaire,Has few artistic interests.,Disagree a little,,,bfi2s_avatar,avatar,bfi
2124,2267,11021,93,questionnaire,Prefers to have others take charge.,Agree a little,,,bfi2s_avatar,avatar,bfi
2125,2268,11022,93,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_avatar,avatar,bfi
2126,2312,11023,93,questionnaire,"Is persistent, works until the task is finished.",Agree a little,,,bfi2s_avatar,avatar,bfi
2127,2313,11024,93,questionnaire,"Feels secure, comfortable with self.",Agree a little,,,bfi2s_avatar,avatar,bfi
2128,2314,11025,93,questionnaire,"Is complex, a deep thinker.",Agree a little,,,bfi2s_avatar,avatar,bfi
2129,2316,11026,93,questionnaire,Is less active than other people.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2130,2317,11027,93,questionnaire,Tends to find fault with others.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2131,2318,11028,93,questionnaire,Can be somewhat careless.,Disagree strongly,,,bfi2s_avatar,avatar,bfi
2132,2321,11029,93,questionnaire,"Is temperamental, gets emotional easily.",Agree a little,,,bfi2s_avatar,avatar,bfi
2133,2327,11030,93,questionnaire,Has little creativity.,Disagree a little,,,bfi2s_avatar,avatar,bfi
2134,2373,11201,93,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Agree,4.0,"The conversation flowed, I felt like it was really listening to me",bfi2s_avatar,avatar,bfi
2135,2379,11202,93,feedback,How would you rate the overall experience of interacting with the AI assistant?,Good,4.0,"It felt natural, as if I was talking to a therapist and they were interested in me",bfi2s_avatar,avatar,bfi
2136,2380,11203,93,feedback,How would you rate your overall experience with this survey?,Good,4.0,Survey was smooth and ran well,bfi2s_avatar,avatar,bfi
2137,2387,11200,93,feedback,"During this survey, you interacted with a voice-based AI assistant. If you had to choose, would you prefer this format or a text-based assistant (where you communicate by typing) for a similar survey in the future?",I have no preference,1.0,I enjoyed both of them for different reasons. This one felt longer,bfi2s_avatar,avatar,bfi
2138,2389,11206,93,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_avatar,avatar,bfi
2139,2390,11205,93,feedback,Is there anything else you'd like to tell us regarding this study?,no :) thank you,,,bfi2s_avatar,avatar,bfi
2140,2121,10101,102,demographics,What is your age?,25-34,,,bfi2s_classic,classic,bfi
2141,2122,10102,102,demographics,Which gender do you identify as?,Female,,,bfi2s_classic,classic,bfi
2142,2126,10103,102,demographics,How do you identify yourself in terms of race?,Black,,,bfi2s_classic,classic,bfi
2143,2130,10104,102,demographics,What is the highest education level you have completed?,Graduate degree,,,bfi2s_classic,classic,bfi
2144,2133,10109,102,demographics,"What is your personal income per year, after tax?","£20,000 - £29,999",,,bfi2s_classic,classic,bfi
2145,2135,10105,102,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_classic,classic,bfi
2146,2138,10106,102,demographics,What is your general attitude towards artificial intelligence?,Neutral,,,bfi2s_classic,classic,bfi
2147,2140,10107,102,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_classic,classic,bfi
2148,2142,10108,102,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_classic,classic,bfi
2149,2149,10110,102,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_classic,classic,bfi
2150,2174,10000,102,questionnaire,Tends to be quiet.,Disagree a little,,,bfi2s_classic,classic,bfi
2151,2198,10001,102,questionnaire,"Is compassionate, has a soft heart.",Agree strongly,,,bfi2s_classic,classic,bfi
2152,2203,10002,102,questionnaire,Tends to be disorganized.,Disagree a little,,,bfi2s_classic,classic,bfi
2153,2204,10003,102,questionnaire,Worries a lot.,Agree a little,,,bfi2s_classic,classic,bfi
2154,2206,10004,102,questionnaire,"Is fascinated by art, music, or literature.",Agree strongly,,,bfi2s_classic,classic,bfi
2155,2232,10005,102,questionnaire,"Is dominant, acts as a leader.",Disagree a little,,,bfi2s_classic,classic,bfi
2156,2233,10006,102,questionnaire,Is sometimes rude to others.,Disagree strongly,,,bfi2s_classic,classic,bfi
2157,2238,10007,102,questionnaire,Has difficulty getting started on tasks.,Agree a little,,,bfi2s_classic,classic,bfi
2158,2263,10008,102,questionnaire,"Tends to feel depressed, blue.",Agree a little,,,bfi2s_classic,classic,bfi
2159,2280,10009,102,questionnaire,I prefer summer over winter.,"Agree strongly, Disagree strongly",,,bfi2s_classic,classic,bfi
2160,2286,10010,102,questionnaire,Has little interest in abstract ideas.,Agree a little,,,bfi2s_classic,classic,bfi
2161,2291,10011,102,questionnaire,Is full of energy.,Disagree a little,,,bfi2s_classic,classic,bfi
2162,2306,10012,102,questionnaire,Assumes the best about people.,Agree strongly,,,bfi2s_classic,classic,bfi
2163,2307,10013,102,questionnaire,"Is reliable, can always be counted on.",Agree a little,,,bfi2s_classic,classic,bfi
2164,2310,10014,102,questionnaire,"Is emotionally stable, not easily upset.",Agree a little,,,bfi2s_classic,classic,bfi
2165,2343,10015,102,questionnaire,"Is original, comes up with new ideas.",Disagree a little,,,bfi2s_classic,classic,bfi
2166,2344,10016,102,questionnaire,"Is outgoing, sociable.",Disagree a little,,,bfi2s_classic,classic,bfi
2167,2346,10017,102,questionnaire,Can be cold and uncaring.,Disagree strongly,,,bfi2s_classic,classic,bfi
2168,2357,10018,102,questionnaire,Keeps things neat and tidy.,Agree strongly,,,bfi2s_classic,classic,bfi
2169,2383,10019,102,questionnaire,"Is relaxed, handles stress well.",Agree a little,,,bfi2s_classic,classic,bfi
2170,2385,10020,102,questionnaire,Has few artistic interests.,Disagree strongly,,,bfi2s_classic,classic,bfi
2171,2386,10021,102,questionnaire,Prefers to have others take charge.,Agree strongly,,,bfi2s_classic,classic,bfi
2172,2388,10022,102,questionnaire,"Is respectful, treats others with respect.",Agree strongly,,,bfi2s_classic,classic,bfi
2173,2403,10023,102,questionnaire,"Is persistent, works until the task is finished.",Agree strongly,,,bfi2s_classic,classic,bfi
2174,2406,10024,102,questionnaire,"Feels secure, comfortable with self.",Disagree a little,,,bfi2s_classic,classic,bfi
2175,2408,10025,102,questionnaire,"Is complex, a deep thinker.",Agree a little,,,bfi2s_classic,classic,bfi
2176,2409,10026,102,questionnaire,Is less active than other people.,Agree a little,,,bfi2s_classic,classic,bfi
2177,2411,10027,102,questionnaire,Tends to find fault with others.,Disagree strongly,,,bfi2s_classic,classic,bfi
2178,2413,10028,102,questionnaire,Can be somewhat careless.,Disagree a little,,,bfi2s_classic,classic,bfi
2179,2416,10029,102,questionnaire,"Is temperamental, gets emotional easily.",Disagree a little,,,bfi2s_classic,classic,bfi
2180,2420,10030,102,questionnaire,Has little creativity.,Disagree a little,,,bfi2s_classic,classic,bfi
2181,2455,10201,102,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Strongly disagree,1.0,"Although the content was arguably useful, the tone of the conversation felt quite forced and intrusive.",bfi2s_classic,classic,bfi
2182,2460,10202,102,feedback,How would you rate the overall experience of interacting with the AI assistant?,Poor,2.0,"I can see the appeal of such an assistant, but I have no personal desire to use tools like this.",bfi2s_classic,classic,bfi
2183,2462,10203,102,feedback,How would you rate your overall experience with this survey?,Poor,2.0,I found the AI interactions unnecessary and long-winded.,bfi2s_classic,classic,bfi
2184,2471,10200,102,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,I find text easier to read quickly,bfi2s_classic,classic,bfi
2185,2474,10206,102,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,bfi2s_classic,classic,bfi
2186,2476,10205,102,feedback,Is there anything else you'd like to tell us regarding this study?,,,,bfi2s_classic,classic,bfi
2187,1955,11101,95,demographics,What is your age?,25-34,,,bfi2s_avatar,avatar,bfi
2188,1956,11102,95,demographics,Which gender do you identify as?,Female,,,bfi2s_avatar,avatar,bfi
2189,1958,11103,95,demographics,How do you identify yourself in terms of race?,Black,,,bfi2s_avatar,avatar,bfi
2190,1961,11104,95,demographics,What is the highest education level you have completed?,Graduate degree,,,bfi2s_avatar,avatar,bfi
2191,1963,11109,95,demographics,"What is your personal income per year, after tax?","£10,000 - £19,999",,,bfi2s_avatar,avatar,bfi
2192,1965,11105,95,demographics,How often do you use a computer?,Multiple times a day,,,bfi2s_avatar,avatar,bfi
2193,1966,11106,95,demographics,What is your general attitude towards artificial intelligence?,Very positive,,,bfi2s_avatar,avatar,bfi
2194,1967,11107,95,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,bfi2s_avatar,avatar,bfi
2195,1968,11108,95,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,bfi2s_avatar,avatar,bfi
2196,1969,11110,95,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,bfi2s_avatar,avatar,bfi
